Fecha,Producto,Calidad,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs
23/04/2020,Mango Ataulfo,Primera,Caja de 30 kg.,Guerrero,Querétaro: Mercado de Abasto de Querétaro,550,600,550,
24/04/2020,Mango Ataulfo,Primera,Caja de 30 kg.,Guerrero,Querétaro: Mercado de Abasto de Querétaro,500,600,550,
27/04/2020,Mango Ataulfo,Primera,Caja de 30 kg.,Guerrero,Querétaro: Mercado de Abasto de Querétaro,550,600,550,
28/04/2020,Mango Ataulfo,Primera,Caja de 30 kg.,Guerrero,Querétaro: Mercado de Abasto de Querétaro,600,630,600,
29/04/2020,Mango Ataulfo,Primera,Caja de 30 kg.,Guerrero,Querétaro: Mercado de Abasto de Querétaro,550,630,600,
22/04/2020,Mango Manila,Primera,Caja de 30 kg.,Guerrero,Querétaro: Mercado de Abasto de Querétaro,450,500,480,
23/04/2020,Mango Manila,Primera,Caja de 30 kg.,Guerrero,Querétaro: Mercado de Abasto de Querétaro,450,500,480,
24/04/2020,Mango Manila,Primera,Caja de 30 kg.,Guerrero,Querétaro: Mercado de Abasto de Querétaro,450,500,480,
27/04/2020,Mango Manila,Primera,Caja de 30 kg.,Guerrero,Querétaro: Mercado de Abasto de Querétaro,450,500,480,
28/04/2020,Mango Manila,Primera,Caja de 30 kg.,Guerrero,Querétaro: Mercado de Abasto de Querétaro,500,550,500,
29/04/2020,Mango Manila,Primera,Caja de 30 kg.,Guerrero,Querétaro: Mercado de Abasto de Querétaro,500,550,500,
22/04/2020,Guayaba,Primera,Caja de 10 kg.,Guerrero,San Luis Potosí: Centro de Abasto de San Luis Potosí,150,155,150,
23/04/2020,Guayaba,Primera,Caja de 10 kg.,Guerrero,San Luis Potosí: Centro de Abasto de San Luis Potosí,150,155,150,
24/04/2020,Guayaba,Primera,Caja de 10 kg.,Guerrero,San Luis Potosí: Centro de Abasto de San Luis Potosí,150,155,150,
27/04/2020,Guayaba,Primera,Caja de 10 kg.,Guerrero,San Luis Potosí: Centro de Abasto de San Luis Potosí,150,155,150,
28/04/2020,Guayaba,Primera,Caja de 10 kg.,Guerrero,San Luis Potosí: Centro de Abasto de San Luis Potosí,150,155,150,
29/04/2020,Guayaba,Primera,Caja de 10 kg.,Guerrero,San Luis Potosí: Centro de Abasto de San Luis Potosí,150,155,150,
22/04/2020,Mango Manila,Primera,Caja de 25 kg.,Guerrero,Veracruz: Mercado Malibrán,460,500,480,
23/04/2020,Mango Manila,Primera,Caja de 25 kg.,Guerrero,Veracruz: Mercado Malibrán,460,500,480,
24/04/2020,Mango Manila,Primera,Caja de 25 kg.,Guerrero,Veracruz: Mercado Malibrán,460,500,480,
27/04/2020,Mango Manila,Primera,Caja de 25 kg.,Guerrero,Veracruz: Mercado Malibrán,460,500,480,
28/04/2020,Mango Manila,Primera,Caja de 25 kg.,Guerrero,Veracruz: Mercado Malibrán,460,500,480,
29/04/2020,Mango Manila,Primera,Caja de 25 kg.,Guerrero,Veracruz: Mercado Malibrán,460,500,480,
22/04/2020,Cacahuate,Primera,Kilogramo,Guerrero,DF: Central de Abasto de Iztapalapa DF,50,60,55,
23/04/2020,Cacahuate,Primera,Kilogramo,Guerrero,DF: Central de Abasto de Iztapalapa DF,50,60,55,
24/04/2020,Cacahuate,Primera,Kilogramo,Guerrero,DF: Central de Abasto de Iztapalapa DF,50,60,55,
27/04/2020,Cacahuate,Primera,Kilogramo,Guerrero,DF: Central de Abasto de Iztapalapa DF,50,60,55,
28/04/2020,Cacahuate,Primera,Kilogramo,Guerrero,DF: Central de Abasto de Iztapalapa DF,50,60,55,
29/04/2020,Cacahuate,Primera,Kilogramo,Guerrero,DF: Central de Abasto de Iztapalapa DF,50,60,55,
22/04/2020,Jamaica,Primera,Kilogramo,Guerrero,"Durango: Central de Abasto ""Francisco Villa""",110,120,110,
23/04/2020,Jamaica,Primera,Kilogramo,Guerrero,"Durango: Central de Abasto ""Francisco Villa""",110,120,110,
24/04/2020,Jamaica,Primera,Kilogramo,Guerrero,"Durango: Central de Abasto ""Francisco Villa""",110,120,110,
29/04/2020,Jamaica,Primera,Kilogramo,Guerrero,"Durango: Central de Abasto ""Francisco Villa""",110,120,110,
22/04/2020,Jamaica,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,135,135,135,
23/04/2020,Jamaica,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,135,135,135,
24/04/2020,Jamaica,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,135,135,135,
27/04/2020,Jamaica,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,135,135,135,
28/04/2020,Jamaica,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,135,135,135,
29/04/2020,Jamaica,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,135,135,135,
22/04/2020,Sandía Sangría,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,10,10,10,
23/04/2020,Sandía Sangría,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,11,11,11,
24/04/2020,Sandía Sangría,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,11,11,11,
27/04/2020,Sandía Sangría,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,11,11,11,
28/04/2020,Sandía Sangría,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,11,11,11,
29/04/2020,Sandía Sangría,Primera,Kilogramo,Guerrero,Guerrero: Central de Abastos de Acapulco,11,11,11,
22/04/2020,Melón Cantaloupe # 12,Primera,Caja de 22 kg.,Guerrero,México: Central de Abasto de Toluca,150,200,150,
23/04/2020,Melón Cantaloupe # 12,Primera,Caja de 22 kg.,Guerrero,México: Central de Abasto de Toluca,150,200,200,
24/04/2020,Melón Cantaloupe # 12,Primera,Caja de 22 kg.,Guerrero,México: Central de Abasto de Toluca,150,200,150,
27/04/2020,Melón Cantaloupe # 12,Primera,Caja de 22 kg.,Guerrero,México: Central de Abasto de Toluca,150,200,150,
28/04/2020,Melón Cantaloupe # 12,Primera,Caja de 22 kg.,Guerrero,México: Central de Abasto de Toluca,150,200,200,
29/04/2020,Melón Cantaloupe # 12,Primera,Caja de 22 kg.,Guerrero,México: Central de Abasto de Toluca,150,200,200,
22/04/2020,Melón Cantaloupe # 27,Primera,Caja de 38 kg.,Guerrero,México: Central de Abasto de Toluca,350,400,350,
23/04/2020,Melón Cantaloupe # 27,Primera,Caja de 38 kg.,Guerrero,México: Central de Abasto de Toluca,350,400,400,
24/04/2020,Melón Cantaloupe # 27,Primera,Caja de 38 kg.,Guerrero,México: Central de Abasto de Toluca,350,400,350,
27/04/2020,Melón Cantaloupe # 27,Primera,Caja de 38 kg.,Guerrero,México: Central de Abasto de Toluca,350,400,350,
28/04/2020,Melón Cantaloupe # 27,Primera,Caja de 38 kg.,Guerrero,México: Central de Abasto de Toluca,350,400,400,
29/04/2020,Melón Cantaloupe # 27,Primera,Caja de 38 kg.,Guerrero,México: Central de Abasto de Toluca,350,400,400,
22/04/2020,Melón Cantaloupe # 27,Primera,Caja de 38 kg.,Guerrero,Morelos: Central de Abasto de Cuautla,380,450,450,
24/04/2020,Melón Cantaloupe # 27,Primera,Caja de 38 kg.,Guerrero,Morelos: Central de Abasto de Cuautla,380,450,450,
27/04/2020,Melón Cantaloupe # 27,Primera,Caja de 38 kg.,Guerrero,Morelos: Central de Abasto de Cuautla,400,500,480,
28/04/2020,Melón Cantaloupe # 27,Primera,Caja de 38 kg.,Guerrero,Morelos: Central de Abasto de Cuautla,400,500,480,
29/04/2020,Melón Cantaloupe # 27,Primera,Caja de 38 kg.,Guerrero,Morelos: Central de Abasto de Cuautla,450,500,480,
22/04/2020,Melon Cantaloupe # 36,Primera,Caja de 38 kg.,Guerrero,Morelos: Central de Abasto de Cuautla,380,450,450,
24/04/2020,Melon Cantaloupe # 36,Primera,Caja de 38 kg.,Guerrero,Morelos: Central de Abasto de Cuautla,380,450,450,
27/04/2020,Melon Cantaloupe # 36,Primera,Caja de 38 kg.,Guerrero,Morelos: Central de Abasto de Cuautla,400,500,480,
28/04/2020,Melon Cantaloupe # 36,Primera,Caja de 38 kg.,Guerrero,Morelos: Central de Abasto de Cuautla,400,500,480,
29/04/2020,Melon Cantaloupe # 36,Primera,Caja de 38 kg.,Guerrero,Morelos: Central de Abasto de Cuautla,450,500,480,
22/04/2020,Melón Cantaloupe # 12,Primera,Caja de 18 kg.,Guerrero,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",230,250,250,
23/04/2020,Melón Cantaloupe # 12,Primera,Caja de 18 kg.,Guerrero,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",220,250,240,
22/04/2020,Melón Cantaloupe # 9,Primera,Caja de 18 kg.,Guerrero,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",230,250,250,
23/04/2020,Melón Cantaloupe # 9,Primera,Caja de 18 kg.,Guerrero,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",220,250,240,
24/04/2020,Melón Cantaloupe sin clasificación,Primera,Caja de 38 kg.,Guerrero,Oaxaca: Módulo de Abasto de Oaxaca,480,500,480,
28/04/2020,Melón Cantaloupe sin clasificación,Primera,Caja de 38 kg.,Guerrero,Oaxaca: Módulo de Abasto de Oaxaca,520,580,550,
22/04/2020,Ajo Morado,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,100,110,110,
23/04/2020,Ajo Morado,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,100,110,110,
24/04/2020,Ajo Morado,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,100,110,110,
27/04/2020,Ajo Morado,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,100,110,110,
28/04/2020,Ajo Morado,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,100,110,110,
29/04/2020,Ajo Morado,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,100,110,110,
22/04/2020,Jícama,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,15,16,16,
23/04/2020,Jícama,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,15,16,16,
24/04/2020,Jícama,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,15,16,16,
27/04/2020,Jícama,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,15,16,16,
28/04/2020,Jícama,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,15,16,16,
29/04/2020,Jícama,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,15,16,16,
22/04/2020,Melón Cantaloupe # 27,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,20,22,22,
23/04/2020,Melón Cantaloupe # 27,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,20,22,22,
24/04/2020,Melón Cantaloupe # 27,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,20,22,22,
27/04/2020,Melón Cantaloupe # 27,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,20,22,22,
28/04/2020,Melón Cantaloupe # 27,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,20,23,23,
29/04/2020,Melón Cantaloupe # 27,Primera,Kilogramo,Guerrero,Puebla: Central de Abasto de Puebla,20,23,23,
22/04/2020,Melón Cantaloupe sin clasificación,Primera,Kilogramo,Guerrero,Querétaro: Mercado de Abasto de Querétaro,11,12,12,
23/04/2020,Melón Cantaloupe sin clasificación,Primera,Kilogramo,Guerrero,Querétaro: Mercado de Abasto de Querétaro,11.5,13,12,
24/04/2020,Melón Cantaloupe sin clasificación,Primera,Kilogramo,Guerrero,Querétaro: Mercado de Abasto de Querétaro,12,13,13,
27/04/2020,Melón Cantaloupe sin clasificación,Primera,Kilogramo,Guerrero,Querétaro: Mercado de Abasto de Querétaro,12,14,13,
28/04/2020,Melón Cantaloupe sin clasificación,Primera,Kilogramo,Guerrero,Querétaro: Mercado de Abasto de Querétaro,12,13,12,
29/04/2020,Melón Cantaloupe sin clasificación,Primera,Kilogramo,Guerrero,Querétaro: Mercado de Abasto de Querétaro,12,13,12,
22/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Guerrero,Veracruz: Central de Abasto de Jalapa,200,210,210,
23/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Guerrero,Veracruz: Central de Abasto de Jalapa,200,210,210,
24/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Guerrero,Veracruz: Central de Abasto de Jalapa,200,210,210,
27/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Guerrero,Veracruz: Central de Abasto de Jalapa,220,230,230,
28/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Guerrero,Veracruz: Central de Abasto de Jalapa,220,230,230,
29/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Guerrero,Veracruz: Central de Abasto de Jalapa,220,230,220,
22/04/2020,Ejote redondo,Primera,Costal de 70 kg.,Hidalgo,DF: Central de Abasto de Iztapalapa DF,700,"1,050.00",700,
23/04/2020,Ejote redondo,Primera,Costal de 70 kg.,Hidalgo,DF: Central de Abasto de Iztapalapa DF,630,980,700,
24/04/2020,Ejote redondo,Primera,Costal de 70 kg.,Hidalgo,DF: Central de Abasto de Iztapalapa DF,700,"1,050.00",700,
27/04/2020,Ejote redondo,Primera,Costal de 70 kg.,Hidalgo,DF: Central de Abasto de Iztapalapa DF,840,"1,260.00","1,050.00",
28/04/2020,Ejote redondo,Primera,Costal de 70 kg.,Hidalgo,DF: Central de Abasto de Iztapalapa DF,840,"1,260.00","1,050.00",
29/04/2020,Ejote redondo,Primera,Costal de 70 kg.,Hidalgo,DF: Central de Abasto de Iztapalapa DF,910,"1,400.00","1,190.00",
22/04/2020,Betabel,Primera,Rollo de 5 kg.,Hidalgo,Guanajuato: Central de Abasto de León,125,130,125,
23/04/2020,Betabel,Primera,Rollo de 5 kg.,Hidalgo,Guanajuato: Central de Abasto de León,125,130,125,
24/04/2020,Betabel,Primera,Rollo de 5 kg.,Hidalgo,Guanajuato: Central de Abasto de León,125,130,125,
27/04/2020,Betabel,Primera,Rollo de 5 kg.,Hidalgo,Guanajuato: Central de Abasto de León,110,120,110,
28/04/2020,Betabel,Primera,Rollo de 5 kg.,Hidalgo,Guanajuato: Central de Abasto de León,110,120,110,
29/04/2020,Betabel,Primera,Rollo de 5 kg.,Hidalgo,Guanajuato: Central de Abasto de León,110,120,110,
22/04/2020,Chícharo arrugado,Primera,Kilogramo,Hidalgo,Guanajuato: Central de Abasto de León,40,45,40,
23/04/2020,Chícharo arrugado,Primera,Kilogramo,Hidalgo,Guanajuato: Central de Abasto de León,40,45,40,
24/04/2020,Chícharo arrugado,Primera,Kilogramo,Hidalgo,Guanajuato: Central de Abasto de León,50,55,50,
27/04/2020,Chícharo arrugado,Primera,Kilogramo,Hidalgo,Guanajuato: Central de Abasto de León,50,55,50,
28/04/2020,Chícharo arrugado,Primera,Kilogramo,Hidalgo,Guanajuato: Central de Abasto de León,50,55,50,
29/04/2020,Chícharo arrugado,Primera,Kilogramo,Hidalgo,Guanajuato: Central de Abasto de León,50,55,50,
22/04/2020,Perejil,Primera,Rollo,Hidalgo,Guanajuato: Central de Abasto de León,75,80,75,
23/04/2020,Perejil,Primera,Rollo,Hidalgo,Guanajuato: Central de Abasto de León,75,80,75,
24/04/2020,Perejil,Primera,Rollo,Hidalgo,Guanajuato: Central de Abasto de León,75,80,75,
27/04/2020,Perejil,Primera,Rollo,Hidalgo,Guanajuato: Central de Abasto de León,70,75,70,
28/04/2020,Perejil,Primera,Rollo,Hidalgo,Guanajuato: Central de Abasto de León,70,75,70,
29/04/2020,Perejil,Primera,Rollo,Hidalgo,Guanajuato: Central de Abasto de León,70,75,70,
22/04/2020,Betabel,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,20,25,25,
23/04/2020,Betabel,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,20,25,25,
24/04/2020,Betabel,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,20,25,25,
27/04/2020,Betabel,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,20,25,25,
28/04/2020,Betabel,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,20,25,25,
29/04/2020,Betabel,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,20,25,20,
22/04/2020,Brócoli,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,9,10,10,
23/04/2020,Brócoli,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,9,10,10,
24/04/2020,Brócoli,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,9,10,10,
27/04/2020,Brócoli,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,9,10,10,
28/04/2020,Brócoli,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,9,10,10,
29/04/2020,Brócoli,Primera,Kilogramo,Hidalgo,Hidalgo: Central de Abasto de Pachuca,8,10,8,
22/04/2020,Cebolla de rabo,Primera,Manojo de 5 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,35,40,40,
23/04/2020,Cebolla de rabo,Primera,Manojo de 5 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,35,40,40,
24/04/2020,Cebolla de rabo,Primera,Manojo de 5 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,35,40,40,
27/04/2020,Cebolla de rabo,Primera,Manojo de 5 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,40,45,40,
28/04/2020,Cebolla de rabo,Primera,Manojo de 5 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,40,45,40,
29/04/2020,Cebolla de rabo,Primera,Manojo de 5 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,40,45,45,
22/04/2020,Cilantro,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,25,30,30,
23/04/2020,Cilantro,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,25,30,30,
24/04/2020,Cilantro,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,25,30,30,
27/04/2020,Cilantro,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,35,40,40,
28/04/2020,Cilantro,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,35,40,40,
29/04/2020,Cilantro,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,30,35,30,
22/04/2020,Col sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
23/04/2020,Col sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
24/04/2020,Col sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
27/04/2020,Col sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
28/04/2020,Col sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
29/04/2020,Col sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
22/04/2020,Coliflor sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
23/04/2020,Coliflor sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
24/04/2020,Coliflor sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
27/04/2020,Coliflor sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
28/04/2020,Coliflor sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
29/04/2020,Coliflor sin clasificación,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,10,11,10,
22/04/2020,Espinaca,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,35,40,40,
23/04/2020,Espinaca,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,35,40,40,
24/04/2020,Espinaca,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,35,40,40,
27/04/2020,Espinaca,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,35,40,40,
28/04/2020,Espinaca,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,35,40,40,
29/04/2020,Espinaca,Primera,Manojo de 3 kg.,Hidalgo,Hidalgo: Central de Abasto de Pachuca,35,40,40,
22/04/2020,Lechuga Orejona grande,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,9,10,10,
23/04/2020,Lechuga Orejona grande,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,9,10,10,
24/04/2020,Lechuga Orejona grande,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,9,10,10,
27/04/2020,Lechuga Orejona grande,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,9,10,10,
28/04/2020,Lechuga Orejona grande,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,9,10,10,
29/04/2020,Lechuga Orejona grande,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,9,10,10,
22/04/2020,Lechuga Romanita mediana,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,5,6,5,
23/04/2020,Lechuga Romanita mediana,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,5,6,5,
24/04/2020,Lechuga Romanita mediana,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,5,6,5,
27/04/2020,Lechuga Romanita mediana,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,5,6,5,
28/04/2020,Lechuga Romanita mediana,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,5,6,5,
29/04/2020,Lechuga Romanita mediana,Primera,Pieza,Hidalgo,Hidalgo: Central de Abasto de Pachuca,5,6,5,
22/04/2020,Ejote,Primera,Costal de 70 kg.,Hidalgo,México: Central de Abasto de Toluca,700,770,700,
23/04/2020,Ejote,Primera,Costal de 70 kg.,Hidalgo,México: Central de Abasto de Toluca,700,770,770,
24/04/2020,Ejote,Primera,Costal de 70 kg.,Hidalgo,México: Central de Abasto de Toluca,700,770,700,
27/04/2020,Ejote,Primera,Costal de 70 kg.,Hidalgo,México: Central de Abasto de Toluca,700,770,700,
28/04/2020,Ejote,Primera,Costal de 70 kg.,Hidalgo,México: Central de Abasto de Toluca,700,770,770,
29/04/2020,Ejote,Primera,Costal de 70 kg.,Hidalgo,México: Central de Abasto de Toluca,700,770,770,
22/04/2020,Lechuga Romanita sin clasificación,Primera,Docena,Hidalgo,México: Central de Abasto de Toluca,60,72,60,
23/04/2020,Lechuga Romanita sin clasificación,Primera,Docena,Hidalgo,México: Central de Abasto de Toluca,60,72,60,
24/04/2020,Lechuga Romanita sin clasificación,Primera,Docena,Hidalgo,México: Central de Abasto de Toluca,60,72,60,
27/04/2020,Lechuga Romanita sin clasificación,Primera,Docena,Hidalgo,México: Central de Abasto de Toluca,60,72,60,
